
Version        Name                                                                                                           Vendor                                  InstallState IdentifyingNumber                     
10.1.18362.1   Windows SDK Desktop Libs x86                                                                                   Microsoft Corporation                              5 {238F56B7-7D14-F8EB-3F4D-8CFF18C19E2B}
10.1.14393.795 Windows SDK Desktop Tools                                                                                      Microsoft Corporation                              5 {09672816-7915-EE76-B099-988C6364B44D}
10.1.16299.15  Windows SDK Desktop Tools arm64                                                                                Microsoft Corporation                              5 {399E1622-1DD3-2284-510C-3ABEBEB4B4FA}
10.1.17134.12  Windows SDK Desktop Tools arm64                                                                                Microsoft Corporation                              5 {28FE86CA-745A-6C3B-3279-2879991FCF24}
10.1.17763.132 Windows SDK Desktop Tools arm64                                                                                Microsoft Corporation                              5 {9D5486B4-7458-1A53-E92F-8CFD4AF85D4B}
10.1.18362.1   Windows SDK Desktop Tools arm64                                                                                Microsoft Corporation                              5 {2E6C6299-BF5F-379D-55F2-8FD3367F5918}
10.1.15063.674 Windows SDK Desktop Tools x64                                                                                  Microsoft Corporation                              5 {C821B45F-6C0B-E589-E359-C996DD9D1D3E}
10.1.16299.15  Windows SDK Desktop Tools x64                                                                                  Microsoft Corporation                              5 {8105E4C5-379E-F713-8A4D-14A2317A7ABE}
10.1.17134.12  Windows SDK Desktop Tools x64                                                                                  Microsoft Corporation                              5 {A84B4CAC-C89B-FAD4-87CC-B2B547E4AFDF}
10.1.17763.132 Windows SDK Desktop Tools x64                                                                                  Microsoft Corporation                              5 {8308EFA9-D647-6BF4-6525-349091FBD528}
10.1.18362.1   Windows SDK Desktop Tools x64                                                                                  Microsoft Corporation                              5 {795E8F11-37DE-611E-921E-7D70BE09BF7B}
10.1.15063.674 Windows SDK Desktop Tools x86                                                                                  Microsoft Corporation                              5 {9E99A4F8-6F77-C781-A63E-4B4A1A027805}
10.1.16299.15  Windows SDK Desktop Tools x86                                                                                  Microsoft Corporation                              5 {5169186A-B6CA-38E6-BC29-54ABFAFD3721}
10.1.17134.12  Windows SDK Desktop Tools x86                                                                                  Microsoft Corporation                              5 {241CF4B0-1FCB-C443-433B-B663D59408A7}
10.1.17763.132 Windows SDK Desktop Tools x86                                                                                  Microsoft Corporation                              5 {F770E8F3-139B-0373-8692-BF619445B8C2}
10.1.18362.1   Windows SDK Desktop Tools x86                                                                                  Microsoft Corporation                              5 {540ADDB0-7A37-9B99-3568-FD1EA33D3B38}
10.1.18362.1   Windows SDK DirectX x64 Remote                                                                                 Microsoft Corporation                              5 {6E3528B9-92A6-A48A-AE84-890E0E5DE9BB}
10.1.18362.1   Windows SDK DirectX x86 Remote                                                                                 Microsoft Corporation                              5 {52CE7A43-B499-5F4B-A525-AA8794D3580F}
10.1.15063.674 Windows SDK Facade Windows WinMD Versioned                                                                     Microsoft Corporation                              5 {F13CBBB4-1F66-9F53-5A56-635316C03606}
10.1.16299.15  Windows SDK Facade Windows WinMD Versioned                                                                     Microsoft Corporation                              5 {F76495AC-2A86-BD70-3F0A-20D33E6A3300}
10.1.17134.12  Windows SDK Facade Windows WinMD Versioned                                                                     Microsoft Corporation                              5 {3A971391-8100-F9CB-06EB-6510C6B68937}
10.1.17763.132 Windows SDK Facade Windows WinMD Versioned                                                                     Microsoft Corporation                              5 {CA7A8A65-AB2E-43AA-4110-10C50115E211}
10.1.18362.1   Windows SDK Facade Windows WinMD Versioned                                                                     Microsoft Corporation                              5 {A5EF45C5-FA27-7E8F-1AE8-E3D39BAC779E}
10.1.18362.1   Windows SDK for Windows Store Apps                                                                             Microsoft Corporation                              5 {39692B57-0BA8-2197-8BC5-4108DFB8475A}
10.0.26624     Windows SDK for Windows Store Apps Contracts                                                                   Microsoft Corporation                              5 {FB69DCEA-C013-5893-C2C5-85C4B4A5E53C}
10.1.10586.212 Windows SDK for Windows Store Apps Contracts                                                                   Microsoft Corporation                              5 {C170F209-09D4-2471-810F-C658E69060CE}
10.1.14393.795 Windows SDK for Windows Store Apps Contracts                                                                   Microsoft Corporation                              5 {D7F9E8AA-DF85-7816-A805-EA2C686A8EF8}
10.1.15063.674 Windows SDK for Windows Store Apps Contracts                                                                   Microsoft Corporation                              5 {FABE93DD-D2F7-7258-306B-7AECC0FA083E}
10.1.16299.15  Windows SDK for Windows Store Apps Contracts                                                                   Microsoft Corporation                              5 {7736BDAD-A5B6-8BE7-E34B-F53280448C29}
10.1.17134.12  Windows SDK for Windows Store Apps Contracts                                                                   Microsoft Corporation                              5 {21603239-9380-AE0E-DCDF-FF910036043C}
10.1.17763.132 Windows SDK for Windows Store Apps Contracts                                                                   Microsoft Corporation                              5 {36AA7E63-76E9-E591-C985-272415268810}
10.1.18362.1   Windows SDK for Windows Store Apps Contracts                                                                   Microsoft Corporation                              5 {C13D21F1-E9A3-FB93-18C4-B905FB47F122}
10.1.14393.795 Windows SDK for Windows Store Apps DirectX x64 Remote                                                          Microsoft Corporation                              5 {1136A3C1-6ABF-12ED-EC50-76CED941DC95}
10.1.15063.674 Windows SDK for Windows Store Apps DirectX x64 Remote                                                          Microsoft Corporation                              5 {55E2B474-A354-2A52-DF48-38254C9110FB}
10.1.16299.15  Windows SDK for Windows Store Apps DirectX x64 Remote                                                          Microsoft Corporation                              5 {45D32E0E-27C5-82DE-B739-6A9608A2411A}
10.1.17134.12  Windows SDK for Windows Store Apps DirectX x64 Remote                                                          Microsoft Corporation                              5 {45885E89-108E-2590-C1D5-D3532C2435F7}
10.1.14393.795 Windows SDK for Windows Store Apps DirectX x86 Remote                                                          Microsoft Corporation                              5 {3F8C0DF2-07F3-DA78-898C-8BE81EEA0E42}
10.1.15063.674 Windows SDK for Windows Store Apps DirectX x86 Remote                                                          Microsoft Corporation                              5 {8B37210F-FF1A-CA1F-959B-FEC2A98E946A}
10.1.16299.15  Windows SDK for Windows Store Apps DirectX x86 Remote                                                          Microsoft Corporation                              5 {1D42A0CE-494E-EDB0-9613-553487B5953D}
10.1.17134.12  Windows SDK for Windows Store Apps DirectX x86 Remote                                                          Microsoft Corporation                              5 {C8FE2B4D-9C81-DD3B-D414-0E0B3BFE51D1}
10.1.17763.132 Windows SDK for Windows Store Apps DirectX x86 Remote                                                          Microsoft Corporation                              5 {929C5E30-584A-9E44-2C03-08AA27927317}
10.1.18362.1   Windows SDK for Windows Store Apps DirectX x86 Remote                                                          Microsoft Corporation                              5 {8F21D4CD-9CB4-2648-EECC-60147DE7B32D}
10.1.15063.674 Windows SDK for Windows Store Apps Headers                                                                     Microsoft Corporation                              5 {D04A7F01-9562-7823-47F9-0E802B62AA11}
10.1.16299.15  Windows SDK for Windows Store Apps Headers                                                                     Microsoft Corporation                              5 {07C90F9B-3020-AD74-53A2-404D0A77E6A8}
10.1.17134.12  Windows SDK for Windows Store Apps Headers                                                                     Microsoft Corporation                              5 {40A1FE86-43BB-FE81-2A71-B71E13F8167A}
10.1.17763.132 Windows SDK for Windows Store Apps Headers                                                                     Microsoft Corporation                              5 {785711EA-DD49-D232-BB29-D48350CC458F}
10.1.18362.1   Windows SDK for Windows Store Apps Headers                                                                     Microsoft Corporation                              5 {65E9398F-77A0-8681-026C-8CF092A71F11}
10.0.26624     Windows SDK for Windows Store Apps Headers Libs                                                                Microsoft Corporation                              5 {65162A7E-C4F1-D188-625F-0A1836649B99}
10.1.10586.212 Windows SDK for Windows Store Apps Headers Libs                                                                Microsoft Corporation                              5 {0B544351-7479-E654-66F6-446AAFC1B027}
10.1.14393.795 Windows SDK for Windows Store Apps Headers Libs                                                                Microsoft Corporation                              5 {970B61DE-43FE-4D47-4E1B-9BD0BA86825E}
10.1.15063.674 Windows SDK for Windows Store Apps Libs                                                                        Microsoft Corporation                              5 {C73646C7-BC01-3BBB-6970-4131BEAD4450}
10.1.16299.15  Windows SDK for Windows Store Apps Libs                                                                        Microsoft Corporation                              5 {57186CA6-5B4D-1D1E-0AF0-A6F5244BBA36}
10.1.17134.12  Windows SDK for Windows Store Apps Libs                                                                        Microsoft Corporation                              5 {104CBBE4-1D61-05DD-38D2-C3BBA1C212E5}
10.1.17763.132 Windows SDK for Windows Store Apps Libs                                                                        Microsoft Corporation                              5 {DAED8629-A799-B67F-9751-F3A1C60EE335}
10.1.18362.1   Windows SDK for Windows Store Apps Libs                                                                        Microsoft Corporation                              5 {217E19C8-ACC0-C7ED-AB69-A30F3F96C625}
10.1.15063.674 Windows SDK for Windows Store Apps Metadata                                                                    Microsoft Corporation                              5 {DD6E09DD-6723-4671-AEBD-CCDA101B0128}
10.1.16299.15  Windows SDK for Windows Store Apps Metadata                                                                    Microsoft Corporation                              5 {ECA49B9D-E452-169B-F8E2-E9E415F0190D}
10.1.17134.12  Windows SDK for Windows Store Apps Metadata                                                                    Microsoft Corporation                              5 {6EFCFA87-BB5E-7BE5-3936-BCADCFBFADEB}
10.1.17763.132 Windows SDK for Windows Store Apps Metadata                                                                    Microsoft Corporation                              5 {A128C4CE-88C8-8BDF-FBE9-A517979E0BDD}
10.1.18362.1   Windows SDK for Windows Store Apps Metadata                                                                    Microsoft Corporation                              5 {5FAF2ED2-CA24-0313-8CAF-C28DEE421200}
10.1.14393.795 Windows SDK for Windows Store Apps Tools                                                                       Microsoft Corporation                              5 {FACD94AC-D254-726D-F9ED-7F683F92983D}
10.1.15063.674 Windows SDK for Windows Store Apps Tools                                                                       Microsoft Corporation                              5 {563D80B8-C651-622A-3364-068BEFCC0F0F}
10.1.16299.15  Windows SDK for Windows Store Apps Tools                                                                       Microsoft Corporation                              5 {CB17BD4C-C6D7-E5D7-5031-F37645D22579}
10.1.17134.12  Windows SDK for Windows Store Apps Tools                                                                       Microsoft Corporation                              5 {3A5BBDEC-5254-43DA-F809-443771DBCB85}
10.1.17763.132 Windows SDK for Windows Store Apps Tools                                                                       Microsoft Corporation                              5 {BA610F2C-C1FA-0A65-2B4D-8272223AC061}
10.1.18362.1   Windows SDK for Windows Store Apps Tools                                                                       Microsoft Corporation                              5 {A5174AE6-3704-EE0A-BEFF-21BC5275BA02}
10.1.15063.674 Windows SDK for Windows Store Managed Apps Libs                                                                Microsoft Corporation                              5 {DA54A13D-8FEB-7DAE-64B8-CAFF7041E007}
10.1.16299.15  Windows SDK for Windows Store Managed Apps Libs                                                                Microsoft Corporation                              5 {458C3A87-069F-E8E2-AF52-43152BA91548}
10.1.17134.12  Windows SDK for Windows Store Managed Apps Libs                                                                Microsoft Corporation                              5 {E3B98FCC-416A-A89A-E672-333BF429632F}
10.1.17763.132 Windows SDK for Windows Store Managed Apps Libs                                                                Microsoft Corporation                              5 {9A0DC6A1-E91D-EB94-FB4D-41DDDE8A225D}
10.1.18362.1   Windows SDK for Windows Store Managed Apps Libs                                                                Microsoft Corporation                              5 {CEDD7BE6-97B5-9AE8-57C0-B390E0C4328F}
10.1.18362.1   Windows SDK Modern Non-Versioned Developer Tools                                                               Microsoft Corporation                              5 {DDAF4CFD-D635-8305-5157-9ECEA9F89678}
10.1.14393.795 Windows SDK Modern Versioned Developer Tools                                                                   Microsoft Corporation                              5 {3CEBA631-440C-385D-F3E0-A8B23E9973D6}
10.1.15063.674 Windows SDK Modern Versioned Developer Tools                                                                   Microsoft Corporation                              5 {0C442F18-4FA6-31C6-44B5-541EF21536D1}
10.1.16299.15  Windows SDK Modern Versioned Developer Tools                                                                   Microsoft Corporation                              5 {79513535-6F89-55F0-E50F-5D563C4DEAF7}
10.1.17134.12  Windows SDK Modern Versioned Developer Tools                                                                   Microsoft Corporation                              5 {5073B1D2-656B-F677-AC77-5F8DAA8888B2}
10.1.17763.132 Windows SDK Modern Versioned Developer Tools                                                                   Microsoft Corporation                              5 {C1C8121A-6BDE-478E-3685-C09F9287D6F0}
10.1.18362.1   Windows SDK Modern Versioned Developer Tools                                                                   Microsoft Corporation                              5 {21514D7D-4124-E52E-8483-727380B855D7}
10.1.18362.1   Windows SDK Redistributables                                                                                   Microsoft Corporation                              5 {34B51780-922E-5CBF-C16F-13F0A9502267}
10.1.15063.674 Windows SDK Signing Tools                                                                                      Microsoft Corporation                              5 {34DB4F0E-6E7C-03C3-6C06-0E40AA52EF87}
10.1.16299.15  Windows SDK Signing Tools                                                                                      Microsoft Corporation                              5 {3ED687AC-3F6D-819B-3948-F0CB24111524}
10.1.17134.12  Windows SDK Signing Tools                                                                                      Microsoft Corporation                              5 {8C4160A1-6C94-FC27-A086-D0FC3A297153}
10.1.17763.132 Windows SDK Signing Tools                                                                                      Microsoft Corporation                              5 {58770E7F-37C0-70F9-6CBF-2B18503B0EE0}
10.1.18362.1   Windows SDK Signing Tools                                                                                      Microsoft Corporation                              5 {4CA7ABF1-DB68-0F9E-5AD9-58550198D0AC}
15.0.27729     Windows Simulator                                                                                              Microsoft Corporation                              5 {F9F1A5B3-D8DE-4995-B14B-1ED4AFA7A003}
15.0.27729     Windows Simulator - ENU                                                                                        Microsoft Corporation                              5 {A4646537-CE71-480A-9A2B-AAFE03334996}
8.100.26936    Windows Software Development Kit                                                                               Microsoft Corporation                              5 {984022F2-9BCA-A41D-6A38-1AE658F01415}
8.100.26936    Windows Software Development Kit for Windows Store Apps                                                        Microsoft Corporation                              5 {37464E70-B0B9-9DFF-649A-CBE169BAD657}
8.59.29989     Windows Software Development Kit for Windows Store Apps                                                        Microsoft Corporation                              5 {99FCCA2B-F1FD-E66E-E3B9-AA57FBBF2E66}
10.0.26624     Windows Team Extension SDK                                                                                     Microsoft Corporation                              5 {1A4E7B84-EA47-DED3-75E4-FD50D5A7A974}
10.1.10586.212 Windows Team Extension SDK                                                                                     Microsoft Corporation                              5 {C3D28F6D-99F0-BFFE-39E2-F05E6B50F0E3}
10.1.14393.795 Windows Team Extension SDK                                                                                     Microsoft Corporation                              5 {CE580CA9-68CE-F743-C36E-1ED94C7CA2C7}
10.1.15063.674 Windows Team Extension SDK                                                                                     Microsoft Corporation                              5 {B4F903C0-582C-5B50-764C-639A2BB8D9C0}
10.1.16299.15  Windows Team Extension SDK                                                                                     Microsoft Corporation                              5 {3BFC920A-C3C0-2DFB-7509-03F5EFC95654}
10.1.17134.12  Windows Team Extension SDK                                                                                     Microsoft Corporation                              5 {4B16F2E6-8A76-5A63-2890-329FB7C98C70}
10.1.17763.132 Windows Team Extension SDK                                                                                     Microsoft Corporation                              5 {A8B548F5-D495-BB71-F673-2D48FD7E764C}
10.1.18362.1   Windows Team Extension SDK                                                                                     Microsoft Corporation                              5 {6EEDDD9D-BF7B-8229-92B4-89DFCF7481ED}
10.0.26624     Windows Team Extension SDK Contracts                                                                           Microsoft Corporation                              5 {E64D7B0C-9FD0-F230-B3F8-9FBD32E9FF29}
10.1.10586.212 Windows Team Extension SDK Contracts                                                                           Microsoft Corporation                              5 {DDD79233-47E0-6E32-7316-AC3EC1B18FF5}
10.1.14393.795 Windows Team Extension SDK Contracts                                                                           Microsoft Corporation                              5 {C5D77B76-409E-D349-93F6-7B157EB80B67}
10.1.15063.674 Windows Team Extension SDK Contracts                                                                           Microsoft Corporation                              5 {76BBC0B6-F2B3-F7BB-536E-97C1DF6DFDC5}
10.1.16299.15  Windows Team Extension SDK Contracts                                                                           Microsoft Corporation                              5 {B155C75C-1567-ECA5-D71B-86F5CF1DE1ED}
10.1.17134.12  Windows Team Extension SDK Contracts                                                                           Microsoft Corporation                              5 {FA57EACC-E7E8-406A-83FA-168A812BD079}
10.1.17763.132 Windows Team Extension SDK Contracts                                                                           Microsoft Corporation                              5 {F57D8118-1428-ECB8-0729-A577A9A1DEA8}
10.1.18362.1   Windows Team Extension SDK Contracts                                                                           Microsoft Corporation                              5 {5D60A4EF-6EDF-AAF4-F0F0-49FDD40176B8}
11.0.51106     Windows XP Targeting with C++                                                                                  Microsoft Corporation                              5 {F361FE04-789E-42F3-BBAB-E7B380AA5E06}
11.0.51106     Windows XP Targeting with C++                                                                                  Microsoft Corporation                              5 {993F6DDC-63F8-4BCD-9B28-D941971A9CAC}
15.9.28219     windows_toolscorepkg                                                                                           Microsoft Corporation                              5 {664F529C-8856-4B9B-BF90-3B3F7C047ABE}
10.1.14393.795 WinRT Intellisense Desktop - en-us                                                                             Microsoft Corporation                              5 {A249F631-CEBC-EDCB-4C49-700E551E66CA}
10.1.15063.674 WinRT Intellisense Desktop - en-us                                                                             Microsoft Corporation                              5 {D8AA52A2-81E2-BB84-AAF9-C487C586CC15}
10.1.16299.15  WinRT Intellisense Desktop - en-us                                                                             Microsoft Corporation                              5 {385A1387-A488-9E90-3635-086129610034}
10.1.17134.12  WinRT Intellisense Desktop - en-us                                                                             Microsoft Corporation                              5 {389D182F-0ADA-5C7E-FF32-2573A821592C}
10.1.17763.132 WinRT Intellisense Desktop - en-us                                                                             Microsoft Corporation                              5 {00B12DF9-5428-9406-DE2C-8E8A1A062B05}
10.1.18362.1   WinRT Intellisense Desktop - en-us                                                                             Microsoft Corporation                              5 {E67F1F03-FB4A-3D61-8999-E6A4C4B26F34}
10.1.14393.795 WinRT Intellisense Desktop - Other Languages                                                                   Microsoft Corporation                              5 {E71CB7F1-3E88-4450-1764-B3CC1E205C4A}
10.1.15063.674 WinRT Intellisense Desktop - Other Languages                                                                   Microsoft Corporation                              5 {5715A2A6-E637-81E3-464D-3F0F999E506A}
10.1.16299.15  WinRT Intellisense Desktop - Other Languages                                                                   Microsoft Corporation                              5 {D7DD3171-DA58-52A1-95B2-4769640855AF}
10.1.17134.12  WinRT Intellisense Desktop - Other Languages                                                                   Microsoft Corporation                              5 {C3776B36-B34E-00E2-3009-95A6F1870B58}
10.1.17763.132 WinRT Intellisense Desktop - Other Languages                                                                   Microsoft Corporation                              5 {E82A4A6C-C21C-35FE-B805-3E44318F6D63}
10.1.18362.1   WinRT Intellisense Desktop - Other Languages                                                                   Microsoft Corporation                              5 {7EF010FF-7800-28BA-FF49-2D219EC7BA82}
10.1.14393.795 WinRT Intellisense IoT - en-us                                                                                 Microsoft Corporation                              5 {C49E6FDA-8196-0CAF-2CDD-CF1B0F4EA5AD}
10.1.15063.674 WinRT Intellisense IoT - en-us                                                                                 Microsoft Corporation                              5 {2B8614A6-D0C1-CFE0-9311-7AF9227DC9BA}
10.1.16299.15  WinRT Intellisense IoT - en-us                                                                                 Microsoft Corporation                              5 {7336279F-8F8F-5530-A543-3BE963846C0A}
10.1.17134.12  WinRT Intellisense IoT - en-us                                                                                 Microsoft Corporation                              5 {965D1746-D94A-49B9-2A48-A14914CA3B57}
10.1.17763.132 WinRT Intellisense IoT - en-us                                                                                 Microsoft Corporation                              5 {7E898893-9C42-A572-7F57-FDE55CE812F7}
10.1.18362.1   WinRT Intellisense IoT - en-us                                                                                 Microsoft Corporation                              5 {36AE12FB-4349-6EAA-B6E4-5F4E06FA8AE8}
10.1.14393.795 WinRT Intellisense IoT - Other Languages                                                                       Microsoft Corporation                              5 {33D11371-82A5-852B-CDE2-5528CE406151}
10.1.15063.674 WinRT Intellisense IoT - Other Languages                                                                       Microsoft Corporation                              5 {409D68FF-37DD-F8F4-A60F-30BEAA4AA4CE}
10.1.16299.15  WinRT Intellisense IoT - Other Languages                                                                       Microsoft Corporation                              5 {E414A474-0A87-4F66-C409-A4D9857CFD34}
10.1.17134.12  WinRT Intellisense IoT - Other Languages                                                                       Microsoft Corporation                              5 {84C6B91B-67DA-DDE3-86F1-87A3E307E8C1}
10.1.17763.132 WinRT Intellisense IoT - Other Languages                                                                       Microsoft Corporation                              5 {E8B1CB29-5C24-D882-3CEF-F8A7263BC63D}
10.1.18362.1   WinRT Intellisense IoT - Other Languages                                                                       Microsoft Corporation                              5 {6B03A6A4-643C-57CE-CA6F-4E19BF47497A}
10.1.16299.15  WinRT Intellisense Mobile - en-us                                                                              Microsoft Corporation                              5 {CE760B86-975B-F514-5673-0ED4332B801B}
10.1.17134.12  WinRT Intellisense Mobile - en-us                                                                              Microsoft Corporation                              5 {3755CD99-C62E-3312-DDD3-29A4F259270D}
10.1.17763.132 WinRT Intellisense Mobile - en-us                                                                              Microsoft Corporation                              5 {F6F11150-93DE-0507-FCA0-F746E0207017}
10.1.18362.1   WinRT Intellisense Mobile - en-us                                                                              Microsoft Corporation                              5 {918A448F-59E8-FBF5-B087-D3F07160C7E0}
10.1.14393.795 WinRT Intellisense PPI - en-us                                                                                 Microsoft Corporation                              5 {FB431EE2-C835-6DE9-8DC3-C8FCDE028FE0}
10.1.15063.674 WinRT Intellisense PPI - en-us                                                                                 Microsoft Corporation                              5 {3617F573-CF51-0F5A-063F-B272F98D0522}
10.1.16299.15  WinRT Intellisense PPI - en-us                                                                                 Microsoft Corporation                              5 {5E67F8BE-D8D2-257F-CE19-419A2D5125C7}
10.1.17134.12  WinRT Intellisense PPI - en-us                                                                                 Microsoft Corporation                              5 {729DA966-8590-2C1F-2178-16C1D32FD7FD}
10.1.17763.132 WinRT Intellisense PPI - en-us                                                                                 Microsoft Corporation                              5 {8329C3A0-8582-D1C2-67FF-800654BFDF45}
10.1.18362.1   WinRT Intellisense PPI - en-us                                                                                 Microsoft Corporation                              5 {66483041-F590-EC46-4AF0-EE39C62FB680}
10.1.14393.795 WinRT Intellisense PPI - Other Languages                                                                       Microsoft Corporation                              5 {FB82399D-9C48-9AF5-DCA1-CFE61BCA70A6}
10.1.15063.674 WinRT Intellisense PPI - Other Languages                                                                       Microsoft Corporation                              5 {FDE59EF8-D43D-F9DA-5B0C-CC9C90DB0335}
10.1.16299.15  WinRT Intellisense PPI - Other Languages                                                                       Microsoft Corporation                              5 {A2AA063E-AF50-A1F5-8925-A06EB1556644}
10.1.17134.12  WinRT Intellisense PPI - Other Languages                                                                       Microsoft Corporation                              5 {F1C18506-3168-A9D9-E2D9-D23A512A326E}
10.1.17763.132 WinRT Intellisense PPI - Other Languages                                                                       Microsoft Corporation                              5 {771C9DEF-7C0B-85DA-6426-7A20F06BEC94}
10.1.18362.1   WinRT Intellisense PPI - Other Languages                                                                       Microsoft Corporation                              5 {9C61E6D2-C43E-6746-B519-6185558C4A24}
10.1.14393.795 WinRT Intellisense UAP - en-us                                                                                 Microsoft Corporation                              5 {23909757-D6F0-7F7C-BD34-7E72BA9BD59C}
10.1.15063.674 WinRT Intellisense UAP - en-us                                                                                 Microsoft Corporation                              5 {87CC4887-0873-F87B-D804-6A78B07DC1F5}
10.1.16299.15  WinRT Intellisense UAP - en-us                                                                                 Microsoft Corporation                              5 {7D4C7F4A-02A9-E434-6451-C8787DF28C1F}
10.1.17134.12  WinRT Intellisense UAP - en-us                                                                                 Microsoft Corporation                              5 {4095D263-6A13-78D3-DEDA-AA3452011F6E}
10.1.17763.132 WinRT Intellisense UAP - en-us                                                                                 Microsoft Corporation                              5 {B047C746-63E8-41C7-A5C0-7ABD390CF3E6}
10.1.18362.1   WinRT Intellisense UAP - en-us                                                                                 Microsoft Corporation                              5 {6B37CC5B-78DF-5050-2215-68479716A587}
10.1.14393.795 WinRT Intellisense UAP - Other Languages                                                                       Microsoft Corporation                              5 {D3A337CD-EA32-F4BA-03FA-825903190C92}
10.1.15063.674 WinRT Intellisense UAP - Other Languages                                                                       Microsoft Corporation                              5 {D62E0DD5-9853-C09C-AE15-D02988503C60}
10.1.16299.15  WinRT Intellisense UAP - Other Languages                                                                       Microsoft Corporation                              5 {BC467065-9374-5345-DA3F-FCF073304A25}
10.1.17134.12  WinRT Intellisense UAP - Other Languages                                                                       Microsoft Corporation                              5 {C3243E23-2EB6-4419-2692-40944923B112}
10.1.17763.132 WinRT Intellisense UAP - Other Languages                                                                       Microsoft Corporation                              5 {0063AF94-397B-9C64-1C71-D404B27C5D96}
10.1.18362.1   WinRT Intellisense UAP - Other Languages                                                                       Microsoft Corporation                              5 {250D5341-0879-4016-399C-BBCD87B80E95}
10.1.10586.212 WinRT Intellisense Xbox Live Extension SDK - en-us                                                             Microsoft Corporation                              5 {74B9E6F9-1793-4E90-22A1-A42254D04453}
10.1.10586.212 WinRT Intellisense Xbox Live Extension SDK - Other Languages                                                   Microsoft Corporation                              5 {1EE3550B-B5FB-B866-C153-1C609FBC1E89}
2.1.10525.2    Workflow Manager Client 1.0                                                                                    Microsoft Corporation                              5 {69CD1F2D-DF68-4E23-9108-1B70783F2855}
2.1.11218.0    Workflow Manager Tools 1.0 for Visual Studio                                                                   Microsoft Corporation                              5 {DD83B36A-ED10-4514-98E7-1EBD53D167D8}
10.1.16299.15  SDK ARM Additions EULA                                                                                         Microsoft Corporations                             5 {D3E6667F-C123-9F65-DABD-E6EEC9426A33}
10.1.17134.1   SDK ARM Additions EULA                                                                                         Microsoft Corporations                             5 {0ABDF3FC-F9BD-D743-4647-620A96064283}
10.1.17763.1   SDK ARM Additions EULA                                                                                         Microsoft Corporations                             5 {A677A776-896B-C200-B77F-058EC2D0E1C3}
10.1.18362.1   SDK ARM Additions EULA                                                                                         Microsoft Corporations                             5 {D3C12D2F-4EF0-7D05-6D9D-6542636B12F9}
10.0.26624     Windows SDK EULA                                                                                               Microsoft Corporations                             5 {48EAAAE9-F628-E8C2-91E9-72B13D43FFC5}
10.1.10586.212 Windows SDK EULA                                                                                               Microsoft Corporations                             5 {A499443F-F0D4-F8EC-AB29-2016D18A564A}
10.1.14393.795 Windows SDK EULA                                                                                               Microsoft Corporations                             5 {93441341-38A9-4EA1-72D4-9F2A1833498F}
10.1.15063.674 Windows SDK EULA                                                                                               Microsoft Corporations                             5 {D374A28F-54E6-93C1-DD2B-9AC8950B46AD}
10.1.17134.12  Windows SDK EULA                                                                                               Microsoft Corporations                             5 {18380907-0DDE-C70B-74D1-46F0144502CD}
10.1.17763.132 Windows SDK EULA                                                                                               Microsoft Corporations                             5 {2DD06060-C61D-7C3A-AA55-6E3FD9493D61}
10.1.18362.1   Windows SDK EULA                                                                                               Microsoft Corporations                             5 {5F56BF12-0818-B58A-5862-939784E12F8B}
2.1.3          Azure Cosmos DB Emulator                                                                                       Microsoft® Corporation                             5 {2DBCF53D-921B-4195-BFE5-B3A51154DF87}
4.0.1          MongoDB 4.0.1 2008R2Plus SSL (64 bit)                                                                          MongoDB Inc.                                       5 {2BE67B63-0823-4899-9FA9-44E41090079C}
8.16.0         Node.js                                                                                                        Node.js Foundation                                 5 {3EBDA3D6-92BC-44DB-BCB2-9D31DB275BB6}
7.0.800        Java 7 Update 80                                                                                               Oracle                                             5 {26A24AE4-039D-4CA4-87B4-2F03217080FF}
7.0.800        Java 7 Update 80 (64-bit)                                                                                      Oracle                                             5 {26A24AE4-039D-4CA4-87B4-2F06417080FF}
1.7.0.800      Java SE Development Kit 7 Update 80                                                                            Oracle                                             5 {32A3A4F4-B792-11D6-A78A-00B0D0170800}
1.7.0.800      Java SE Development Kit 7 Update 80 (64-bit)                                                                   Oracle                                             5 {64A3A4F4-B792-11D6-A78A-00B0D0170800}
6.0.450        Java(TM) 6 Update 45                                                                                           Oracle                                             5 {26A24AE4-039D-4CA4-87B4-2F83216045FF}
6.0.450        Java(TM) 6 Update 45 (64-bit)                                                                                  Oracle                                             5 {26A24AE4-039D-4CA4-87B4-2F86416045FF}
1.6.0.450      Java(TM) SE Development Kit 6 Update 45                                                                        Oracle                                             5 {32A3A4F4-B792-11D6-A78A-00B0D0160450}
1.6.0.450      Java(TM) SE Development Kit 6 Update 45 (64-bit)                                                               Oracle                                             5 {64A3A4F4-B792-11D6-A78A-00B0D0160450}
10.0.1.0       Java 10.0.1 (64-bit)                                                                                           Oracle Corporation                                 5 {D33DF729-38BB-5651-9D40-93BFEFB5DCED}
8.0.1620.12    Java 8 Update 162                                                                                              Oracle Corporation                                 5 {26A24AE4-039D-4CA4-87B4-2F32180162F0}
8.0.1620.12    Java 8 Update 162 (64-bit)                                                                                     Oracle Corporation                                 5 {26A24AE4-039D-4CA4-87B4-2F64180162F0}
9.0.4.0        Java 9.0.4 (64-bit)                                                                                            Oracle Corporation                                 5 {885A3911-0760-5252-92C2-001B92997DEA}
